0, 0.0
1, 0.25
2, 1.0
3, 2.2500000000000004
4, 4.0
5, 6.250000000000002
6, 9.000000000000002
7, 12.250000000000004
8, 16.0
9, 20.25
10, 25.000000000000007
11, 30.250000000000007
12, 36.00000000000001
13, 42.25
14, 49.000000000000014
15, 56.25
16, 64.0
17, 72.25000000000003
18, 81.0
19, 90.25000000000003
20, 100.00000000000003
21, 110.25
22, 121.00000000000003
23, 132.25000000000003
24, 144.00000000000003
25, 156.25000000000003
26, 169.0
27, 182.25000000000006
28, 196.00000000000006
29, 210.25000000000003
30, 225.0
31, 240.25000000000009
32, 256.0
33, 272.25000000000006
34, 289.0000000000001
35, 306.25000000000006
36, 324.0
37, 342.25000000000006
38, 361.0000000000001
39, 380.25000000000006
40, 400.0000000000001
41, 420.25000000000006
42, 441.0
43, 462.25000000000006
44, 484.0000000000001
45, 506.25
46, 529.0000000000001
47, 552.25
48, 576.0000000000001
49, 600.25
