1, 1
2, 1
3, 3
4, 4
5, 7
6, 10
7, 13
8, 16
9, 21
10, 26
11, 31
12, 37
13, 43
14, 50
15, 57
16, 64
17, 73
18, 81
19, 91
20, 101
21, 111
22, 122
23, 133
24, 145
25, 157
26, 169
27, 183
28, 197
29, 211
30, 225
31, 241
32, 256
33, 273
34, 290
35, 307
36, 324
37, 343
38, 362
39, 381
40, 401
41, 421
42, 441
43, 463
44, 485
45, 507
46, 530
47, 553
48, 577
49, 601
50, 626
51, 651
52, 676
53, 703
54, 730
55, 757
56, 785
57, 813
58, 842
59, 871
60, 900
61, 931
62, 962
63, 993
64, 1024
65, 1057
66, 1090
67, 1123
68, 1157
69, 1191
70, 1226
71, 1261
72, 1296
73, 1333
74, 1370
75, 1407
76, 1445
77, 1483
78, 1522
79, 1561
80, 1601
81, 1641
82, 1682
83, 1723
84, 1764
85, 1807
86, 1850
87, 1893
88, 1937
89, 1981
90, 2025
91, 2071
92, 2117
93, 2163
94, 2209
95, 2257
96, 2305
97, 2353
98, 2401
99, 2451
